country,price,rating,size_of_site,total_pitches,caravns,sea,lake,river,mountain,Height,next_city,transport
Germany,18.0,3.5,15,550.0,Not available,,On,,No,,3,3
Germany,12.0,3.5,,60.0,Not available,,4,On site,,,0.7,On
Germany,26.0,3.5,2,150.0,Not available,,On,,Yes,850.0,8,0.3
Germany,22.0,3.5,1,45.0,Available,,0.5,,,,,
Germany,16.0,3.5,4,100.0,,492,0.2,6 km,Yes,,0.3,0.5
Spain,56.0,3.5,14.5,802.0,Not available,On,On,On site,No,,5,5
France,19.0,3.5,,,,,,On site,No,,,
Germany,22.0,3.5,,250.0,,,On,,No,,23,
Germany,28.0,3.5,,370.0,Not available,,,On site,No,70.0,12,2
Austria,42.0,3.5,2,145.0,Not available,,On,,Yes,486.0,40,1
Slovenia,25.0,3.5,7,350.0,,,,,Yes,,4.5,3.5
Germany,23.0,3.5,3,176.0,Not available,,0.05,,No,,6,1.2
Germany,25.0,3.5,4.7,385.0,Not available,On,,,No,10.0,On,0.2
Germany,17.0,3.5,4,200.0,Not available,On,,5 km,,,15,1
Austria,25.0,3.5,,250.0,Not available,,,0.2 km,No,,On,0.1
Germany,22.0,3.5,,280.0,Not available,,On,,,,,
Latvia,22.0,3.5,1,140.0,,25,,,No,,On,0.8
Germany,23.0,3.5,,200.0,Not available,On,,,,,,
Poland,20.0,3.5,1.3,150.0,,On,,,No,20.0,,1
Germany,27.0,3.4,12,490.0,,4,On,,No,,50,2
Croatia,32.0,3.4,40,965.0,Not available,On,,,No,,7,8
Croatia,20.0,3.4,40,1200.0,Available,On,,,No,,10,0.3
Germany,25.0,3.4,18,740.0,Available,On,,,No,1.0,15,1
Germany,23.0,3.4,2,75.0,Not available,,,On site,,,2.5,1
Germany,29.0,3.4,,480.0,,,,On site,No,,,
Germany,22.0,3.4,35,,Not available,,5,,No,,15,
Germany,30.0,3.4,,,,,,On site,,,,
Germany,38.0,3.4,6,370.0,Not available,0.7,1.5,10 km,No,4.0,8,0.4
Germany,37.0,3.4,30,180.0,Not available,1,,,,,1,0.2
Germany,27.0,3.4,,122.0,,,,,,,,
Germany,19.0,3.4,26,299.0,Available,50,On,On site,No,1.0,3,1
Austria,28.0,3.4,7,490.0,Not available,,On,,No,116.0,13,0.5
Croatia,24.0,3.4,6,442.0,Available,On,0.5,,,,5,0.3
Germany,23.0,3.4,,140.0,,,,On site,,,,
Germany,25.0,3.4,30,500.0,Not available,,On,,No,,,1
Germany,17.0,3.4,6,310.0,Not available,,,On site,No,130.0,2,0.1
Germany,25.0,3.4,10,500.0,Not available,,,,No,800.0,20,3
Germany,21.0,3.4,6,270.0,Not available,,On,,,,,
Germany,24.0,3.4,,90.0,,,,0.3 km,,114.0,On,0.1
Netherlands,27.0,3.4,86,1100.0,Not available,,On,,No,,20,8
Germany,40.0,3.4,10,250.0,Not available,,On,,No,,10,0.5
Germany,23.0,3.4,1.5,50.0,,,On,,,,7,1
Germany,23.0,3.4,2.5,200.0,Not available,,,On site,No,,3,0.3
Italy,62.0,3.4,3.3,100.0,Not available,On,,,No,,,0.1
Italy,34.0,3.4,"30,000",238.0,Not available,,On,On site,No,190.0,15,0.5
Germany,24.0,3.4,15,657.0,Available,,On,,No,370.0,15,1
Germany,29.0,3.4,7,710.0,Not available,,0.5,,No,40.0,,0.5
Germany,25.0,3.4,,200.0,,On,,,,,,
Germany,20.0,3.4,1,76.0,Not available,,On,,No,142.0,5,0.1
Germany,35.0,3.4,5.3,153.0,Not available,,On,2 km,,,6,0.3
Italy,21.0,3.4,,50.0,,On,,,,,7,0.5
France,49.0,3.4,18,673.0,Not available,On,2,,No,,25,0.2
Germany,23.0,3.4,,100.0,,,,,,,,
Italy,36.0,3.4,,,,On,,,No,,,On
Germany,30.0,3.3,10,550.0,Not available,,,On site,,,7,
Germany,18.0,3.3,9,400.0,Available,,,On site,No,400.0,1.5,0.5
Germany,25.0,3.3,6,120.0,Not available,1,,,No,,1.5,0.3
Germany,28.0,3.3,,300.0,Not available,,,,,,,
Germany,40.0,3.3,3.6,103.0,Not available,0.4,,,No,,,0.4
Germany,26.0,3.3,,250.0,Not available,On,,,,,,
Croatia,23.0,3.3,8,500.0,Available,On,,,No,,3,0.7
Germany,25.0,3.3,62,130.0,Not available,,On,,No,97.0,9,4
Germany,24.0,3.3,,120.0,,,,On site,,,,
Italy,31.0,3.3,,80.0,,,,,,200.0,,
Germany,15.0,3.3,,144.0,Not available,80,On,,,,,
Germany,16.0,3.3,1.6,100.0,Not available,,,On site,,,,
Croatia,15.0,3.3,,104.0,,,,,,,,
France,24.0,3.3,2.5,106.0,Not available,,,On site,No,350.0,5,0.1
Germany,26.0,3.3,10,350.0,Not available,,,0.1 km,No,150.0,12,0.3
Croatia,24.0,3.3,10,700.0,Not available,On,,,No,2.0,17,
Germany,16.0,3.3,12,480.0,Not available,,On,,No,,25,
Germany,31.0,3.3,1.1,80.0,Not available,,On,,,,2,0.1
Lithuania,31.0,3.3,1.8,100.0,Not available,0.4,,,No,2.0,1.5,1.5
Switzerland,31.0,3.3,1.7,120.0,Available,,,On site,Yes,1120.0,50,On
Germany,21.0,3.3,22,350.0,Not available,,,,No,,20,
Germany,27.0,3.3,2.2,90.0,Not available,,,7 km,Yes,360.0,0.2,0.5
Germany,34.0,3.2,31,1100.0,Not available,,On,,No,396.0,2,2
Germany,20.0,3.2,144,2000.0,Not available,,0.5,On site,No,,3,0.5
Germany,26.0,3.2,70,1300.0,Available,,On,On site,,80.0,1.5,1.5
Germany,26.0,3.2,9,600.0,,On,,,,,15,15
Germany,35.0,3.2,3,240.0,Not available,,On,,No,400.0,12,0.2
Germany,29.0,3.2,12,700.0,Not available,On,,,No,,6,0.1
Germany,26.0,3.2,8,160.0,Not available,,On,,No,400.0,3,0.3
Germany,30.0,3.2,,100.0,Not available,,,,Yes,,9,0.2
Germany,23.0,3.2,,,,,,,,,,
Germany,19.0,3.2,11,500.0,Not available,,On,,,,28,
Germany,25.0,3.2,8,400.0,Not available,,On,,No,,2,2
France,21.0,3.2,,,,,,On site,No,,,On
Germany,21.0,3.2,16,550.0,,On,,,,,,
Germany,27.0,3.2,3,207.0,Not available,,,On site,No,300.0,1,0.6
Germany,33.0,3.2,,100.0,,,,,,,,
Germany,24.0,3.2,8,400.0,Not available,,On,3 km,No,,8,0.05
Germany,21.0,3.2,,400.0,,On,,,,,,
Germany,23.0,3.2,50,400.0,Not available,,On,0.6 km,No,,6,On
France,19.0,3.2,2.5,121.0,,,0.5,0.5 km,No,,,0.5
Germany,26.0,3.2,34,100.0,Not available,,5,On site,No,,0.5,0.3
Germany,21.0,3.2,0.5,40.0,Not available,,20,8.5 km,No,235.0,7,0.5
Germany,22.0,3.2,25,400.0,Available,,On,,,,15,0.5
Germany,14.0,3.2,11,350.0,,,,On site,No,,0.9,1.2
Germany,10.0,3.2,4,280.0,Not available,On,0.5,,No,,7,0.5
Lithuania,21.0,3.2,1,70.0,Not available,,,0.3 km,No,,On,0.3
Slovakia,22.0,3.2,3.8,300.0,,,On,,,555.0,5,0.2
Austria,38.0,3.2,,70.0,,,0.5,,Yes,,On,0.5
Germany,24.0,3.1,,120.0,,,On,,No,,5,1
Germany,37.0,3.1,3,120.0,Not available,,3,On site,Yes,725.0,2,0.05
Germany,26.0,3.1,4,200.0,Not available,2,On,,No,115.0,8,0.1
Germany,29.0,3.1,,320.0,,,,On site,,,,
Germany,21.0,3.1,8,300.0,Available,,On,,,,15,2
Germany,33.0,3.1,,140.0,,,,On site,,,5,2
Germany,17.0,3.1,,170.0,,On,,,,,,
Germany,24.0,3.1,25,100.0,Not available,,On,0.5 km,No,,3.5,1
Germany,22.0,3.1,30,500.0,Not available,,On,,No,150.0,6,3
Croatia,24.0,3.1,12,165.0,,On,,,No,,8,8
Portugal,40.0,3.1,38,189.0,Not available,7,,,No,80.0,6,0.1
Slovenia,22.0,3.1,5,400.0,Not available,175,On,On site,Yes,535.0,8,On
Germany,27.0,3.1,7,120.0,Not available,,0.5,,No,,4,4
Germany,16.0,3.1,2,100.0,Available,,,0.02 km,No,1.0,14,0.3
Germany,25.0,3.1,,145.0,,,,0.03 km,,,,
Germany,21.0,3.1,12,300.0,Not available,,On,On site,No,,8,1
Serbia,19.0,3.1,1,50.0,Not available,,,On site,No,100.0,8,0.8
Germany,27.0,3.1,,500.0,Not available,,On,On site,No,,4,1
Germany,20.0,3.1,34,200.0,,,On,On site,Yes,,3,0.6
Germany,27.0,3.1,6,160.0,,,On,,No,,2,1
Germany,31.0,3.0,2.2,200.0,Not available,,On,,,533.0,,1
Germany,26.0,3.0,10,600.0,Not available,,On,,,,2,0.5
Germany,20.0,3.0,15,500.0,Not available,,On,,No,328.0,3,0.5
Germany,23.0,3.0,6,200.0,Not available,,,On site,No,110.0,3,3
Germany,23.0,3.0,,270.0,,,,On site,No,,1,0.2
Germany,27.0,3.0,,100.0,,,0.2,On site,Yes,,3,15
Austria,26.0,3.0,,200.0,,,,,No,,On,0.2
Germany,27.0,3.0,,,Not available,,,On site,No,,7.8,0.6
Hungary,15.0,3.0,9.1,463.0,Not available,,On,,No,,0.5,0.5
Germany,21.0,3.0,1,100.0,,10,,On site,No,,0.5,0.5
Italy,22.0,3.0,2.5,300.0,Available,,,,Yes,960.0,4,On
Germany,22.0,3.0,,70.0,,1,,,,,,
Croatia,19.0,2.9,5,231.0,Not available,On,,On site,No,,1,25
Germany,25.0,2.9,3.5,250.0,,,0.5,On site,Yes,,,0.3
Germany,24.0,2.9,,200.0,,,,,,,,
Germany,20.0,2.9,3.2,300.0,Not available,,,On site,No,,On,0.1
Germany,29.0,2.9,20,99.0,Not available,,,On site,No,78.0,1,3
Slovenia,25.0,2.9,3,170.0,Not available,100,40,0.1 km,No,,5,0.2
Germany,26.0,2.9,20,220.0,Available,,1,,Yes,380.0,20,1
Germany,22.0,2.9,13,250.0,,,On,,No,,7,0.05
Germany,21.0,2.9,4.5,300.0,Not available,,,On site,Yes,50.0,5,0.1
Germany,29.0,2.8,8,330.0,Not available,,On,,No,,0.5,0.5
France,22.0,2.8,4,190.0,Not available,100,,On site,No,,0.3,0.3
Germany,24.0,2.8,,530.0,,,On,,,,,
Germany,19.0,2.8,,70.0,,,,On site,,,,
Germany,28.0,2.8,12,220.0,Not available,,On,,,64.0,,
Germany,49.0,2.7,7,200.0,Not available,,On,On site,No,,,0.5
Germany,15.0,2.7,,350.0,,,On,,,,,
Germany,18.0,2.7,,250.0,,,0.1,0.5 km,,,2,1.5
Germany,24.0,2.7,,850.0,,,On,,,,,
Germany,25.0,2.7,7.6,180.0,Not available,,On,,No,,,0.2
Germany,22.0,2.7,20,470.0,Not available,,On,,No,456.0,12,2
Croatia,18.0,2.7,,64.0,,On,,,,,,
Italy,42.0,2.7,18,160.0,Not available,On,,,,,17,On
Germany,30.0,2.6,,150.0,,,,,,,,
Germany,20.0,2.6,,110.0,,,,On site,,,,
Germany,20.0,2.5,4,200.0,Not available,,On,,No,650.0,9,3
Italy,39.0,2.5,5,244.0,,,,,No,,,0.5
Switzerland,40.0,2.5,20,80.0,Not available,,On,,No,,,0.05
Germany,25.0,2.5,,105.0,,,,,,,,
Germany,21.0,2.5,25,30.0,Not available,,On,,No,500.0,5,0.6
Germany,26.0,2.4,,250.0,,,,,,,,
Germany,38.0,2.4,1,97.0,Not available,226,,On site,No,15.0,4.9,0.5
Slovakia,19.0,2.4,5,200.0,,,On,,No,,On,5
Croatia,30.0,2.3,9,248.0,,0.025,,,No,10.0,5,0.1
Austria,34.0,2.3,2,106.0,,,On,On site,Yes,,,
Croatia,14.0,2.2,,980.0,,,,,,,,
Germany,20.0,2.0,,1216.0,,,,,,,,
Germany,17.0,2.0,,65.0,,,On,,No,,0.5,1
Germany,21.0,1.9,1.5,250.0,Not available,,,0.5 km,No,300.0,9,0.3
Germany,23.0,1.8,250,300.0,,,On,,No,,8,0.1
Germany,25.0,1.6,,270.0,,0.3,,,,,,
Germany,20.0,5.0,1,5.0,Not available,0.3,2,,No,,8,0.1
Italy,30.0,5.0,8,60.0,Not available,,On,1 km,No,200.0,0.5,0.5
Serbia,12.0,5.0,1,29.0,Not available,,,,Yes,,12,0.5
Germany,18.0,5.0,1,35.0,Available,,,15 km,No,,20,1.3
Denmark,34.0,5.0,13,225.0,Not available,On,,,No,,35,2
Great Britain,29.0,5.0,4,135.0,Not available,0.5,,,No,,2,On
Netherlands,15.0,5.0,3,44.0,Available,,5,On site,No,,1,On
Denmark,27.0,5.0,6,170.0,Not available,11,,0.5 km,No,,10,0.1
Bulgaria,15.0,5.0,,18.0,Not available,200,5,4 km,,200.0,15,0.2
Italy,38.0,5.0,23,30.0,Not available,65,55,,Yes,600.0,10,3
Croatia,20.0,5.0,0.2,15.0,,On,,,,,3,1
Bosnia-Herzegovina,16.0,5.0,1,8.0,Not available,198,50,1.5 km,Yes,830.0,On,0.2
Romania,11.0,5.0,0.25,25.0,,,1,1 km,,300.0,8,0.5
Austria,50.0,5.0,1,10.0,Not available,,1.5,,Yes,700.0,16,1
Hungary,26.0,5.0,2.8,37.0,,,,,No,,13,0.3
Hungary,18.0,5.0,0.5,16.0,Not available,,2.1,,No,145.0,2,0.2
Austria,35.0,5.0,0.5,8.0,Not available,,,,No,600.0,7,0.2
Romania,30.0,5.0,0.5,45.0,Available,,,1 km,,,0.6,0.15
Romania,16.0,5.0,0.5,30.0,Not available,,,,,,,
Romania,19.0,5.0,,12.0,Not available,,,,,,,
France,18.0,5.0,6,90.0,Not available,,4.7,4.7 km,,600.0,13,4
Netherlands,35.0,5.0,4,150.0,Not available,,,On site,No,,14,1.5
Germany,22.0,5.0,,120.0,,,,,,,,
Spain,18.0,5.0,1,200.0,,45,,15 km,,580.0,40,0.5
Netherlands,20.0,5.0,2,20.0,Not available,17,,,No,,4,
Great Britain,30.0,5.0,,40.0,Not available,0.2,,,,,,
Bosnia-Herzegovina,15.0,5.0,0.2,15.0,Available,60,15,On site,Yes,64.0,8,0.2
Portugal,18.0,5.0,7.5,20.0,Not available,115,35,35 km,No,240.0,20,4
Romania,15.0,5.0,,10.0,,,,1.5 km,,385.0,15,
Estonia,26.0,5.0,,60.0,Available,6,1.5,3 km,No,,10,1
Croatia,17.0,5.0,1.1,25.0,Not available,29,5,3 km,Yes,485.0,5,5
Italy,30.0,5.0,10,16.0,,,,0.6 km,,140.0,15,0.4
Austria,22.0,5.0,1,55.0,,,0.4,,Yes,590.0,5,1
Turkey,14.0,5.0,,45.0,Not available,0.55,,4 km,No,,8,0.8
Denmark,24.0,5.0,"1,600",75.0,,5,5,3 km,No,,1,0.1
France,27.0,5.0,12,130.0,,,On,,Yes,,30,3
Netherlands,32.0,5.0,,,,,On,,No,,28,4
Sweden,17.0,5.0,1,20.0,,,1,,No,,100,1
Ireland,30.0,5.0,10,92.0,Not available,,,On site,No,,2,2
Austria,30.0,5.0,0.2,15.0,Not available,,10,,Yes,607.0,24,0.3
Latvia,22.0,5.0,2,15.0,Not available,45,On,6 km,,82.0,1.5,2.5
Serbia,18.0,5.0,1.7,20.0,Available,,,5 km,,77.0,11,0.5
Albania,10.0,5.0,0.35,20.0,,,,,,,,
Montenegro,20.0,5.0,1.2,20.0,,6,,,,340.0,,
Croatia,25.0,5.0,0.5,6.0,Not available,180,15,15 km,Yes,330.0,20,0.75
France,16.0,5.0,,,Not available,,,On site,Yes,,,
France,22.0,5.0,3.5,162.0,,0.6,,,No,,10,0.8
France,30.0,5.0,3,47.0,,,,,,,,
France,20.0,5.0,2.5,58.0,Not available,,5,2 km,Yes,,10,10
France,26.0,5.0,2.5,80.0,Not available,,7,,Yes,716.0,7,3
Netherlands,27.0,5.0,1,20.0,Not available,0.8,,,No,,10,0.5
Netherlands,22.0,5.0,4,75.0,,,1,1 km,Yes,100.0,10,0.1
Sweden,23.0,5.0,1,25.0,Not available,,1,2 km,Yes,142.0,115,0.1
Switzerland,24.0,5.0,,130.0,Not available,,,,Yes,,30,0.2
Switzerland,33.0,5.0,,,,,,,,,,
Switzerland,22.0,5.0,,85.0,Not available,,,,,,,
Luxembourg,24.0,5.0,,,,,,On site,No,,,4
Germany,16.0,5.0,3,20.0,,,,,No,,5,1.5
Latvia,13.0,5.0,,,,On,0.2,,,,30,8
Netherlands,25.0,5.0,1,25.0,Not available,,2,2 km,No,,15,1
Germany,33.0,5.0,,60.0,Not available,,On,,No,,10,1
Sweden,15.0,5.0,1,15.0,Not available,20,0.4,,,,15,1
Italy,20.0,5.0,12,13.0,Not available,,On,1 km,,300.0,3,2
Italy,10.0,5.0,,100.0,,On,,,,,9,On
Denmark,36.0,5.0,1,6.0,,60,15,,No,,5,6
Sweden,20.0,5.0,,10.0,,,,On site,,,12,
Albania,16.0,5.0,,,Available,,,,Yes,850.0,20,
Spain,14.0,5.0,2,42.0,Available,,,,,,,
Poland,10.0,5.0,0.2,5.0,,,,0.15 km,Yes,235.0,10,0.1
Slovenia,19.0,5.0,1,30.0,Not available,,,On site,No,173.0,12,0.5
Italy,29.0,5.0,0.38,15.0,Not available,,1.5,0.5 km,,220.0,,
Germany,13.0,5.0,1.1,78.0,Not available,,,,,,,
Hungary,16.0,5.0,0.13,10.0,,,,,No,,10,0.5
Italy,35.0,5.0,10,60.0,,,,5 km,Yes,840.0,,5
Italy,20.0,5.0,"18,000",,,,,,Yes,,,
Denmark,27.0,5.0,6,292.0,Not available,12,2,2 km,No,,12,0.8
Denmark,33.0,5.0,,275.0,,0.2,,,No,,12,0.2
Denmark,27.0,5.0,,26.0,Not available,1,,,No,,10,On
Finland,29.0,5.0,,,,On,,,,,5,1.5
Great Britain,26.0,5.0,6,120.0,,,,0.5 km,,,10,5
Great Britain,20.0,5.0,,,,,On,On site,No,,,1
France,14.0,5.0,,,,,,,Yes,,,
France,17.0,5.0,,24.0,,,18,5 km,Yes,,14,5
France,16.0,5.0,4,45.0,,,,,,,0.5,0.5
France,20.0,5.0,4.5,200.0,Not available,On,,,,,10,0.3
France,23.0,5.0,6,130.0,,3,,,No,,25,2.5
France,23.0,5.0,5,75.0,Not available,49,,4.5 km,,,,
France,20.0,5.0,4.5,200.0,Not available,On,,,,,10,0.3
France,23.0,5.0,6,130.0,,3,,,No,,25,2.5
France,23.0,5.0,5,75.0,Not available,49,,4.5 km,,,,
France,21.0,5.0,4,68.0,Not available,,0.7,6 km,No,360.0,12,1
France,19.0,5.0,2.67,120.0,Not available,,40,On site,Yes,600.0,15,1
France,34.0,5.0,5.5,178.0,Not available,0.3,16,,No,,20,20
France,22.0,5.0,3.8,82.0,,,,,,,,
France,16.0,5.0,3,58.0,,,4,1 km,Yes,,50,
France,19.0,5.0,,130.0,,,On,,,,18,45
Netherlands,16.0,5.0,,39.0,,,,,,,,
Switzerland,18.0,5.0,,120.0,,,30,20 km,Yes,,1,0.1
Belgium,31.0,5.0,1.7,80.0,,,,On site,,95.0,5,0.4
Germany,12.0,5.0,,75.0,,,,,,,,
Luxembourg,26.0,5.0,3,120.0,,,,,,,,
Hungary,24.0,5.0,,20.0,Not available,,,3 km,No,,,0.5
Turkey,10.0,5.0,"3,000",20.0,Available,,80,,,,45,1
Spain,22.0,5.0,5.6,1130.0,,130,20,,Yes,870.0,40,0.1
Switzerland,34.0,5.0,2.4,72.0,,,1,,Yes,,18,1
Poland,13.0,5.0,1,50.0,,,,5 km,No,,15,1.5
Latvia,7.0,5.0,3,200.0,,On,,,No,,20,2
Germany,30.0,5.0,,,,0.5,,,No,,,0.2
Italy,23.0,5.0,2.7,155.0,Not available,,10,0.5 km,Yes,800.0,2,0.5
Italy,28.0,5.0,2,15.0,Not available,25,,2 km,Yes,,15,2
France,15.0,5.0,,71.0,Not available,,On,On site,Yes,,,1
Turkey,8.0,5.0,1.3,40.0,,19,7,On site,,150.0,4,On
Portugal,20.0,5.0,8,18.0,Not available,,20,8 km,No,325.0,8,20
Germany,18.0,5.0,0.13,10.0,Not available,,1,,Yes,720.0,10,0.2
Serbia,15.0,5.0,0.5,100.0,,,,0.2 km,No,95.0,3,5
Germany,12.0,5.0,,6.0,,35,,On site,No,,15,1.5
Netherlands,12.0,5.0,,18.0,Not available,,,On site,No,,5,0.5
Croatia,30.0,5.0,0.15,10.0,Available,,5,1 km,No,,1.5,0.1
Sweden,22.0,5.0,3.5,32.0,Not available,,,,,,,
Poland,20.0,5.0,4.5,30.0,,,On,,,,14,1.5
Germany,10.0,5.0,11,20.0,,,,,Yes,510.0,10,2
Austria,29.0,5.0,0.06,10.0,Available,,10,0.3 km,No,340.0,10,0.1
Sweden,22.0,5.0,3.5,32.0,Not available,,,,,,,
Poland,20.0,5.0,4.5,30.0,,,On,,,,14,1.5
Germany,10.0,5.0,11,20.0,,,,,Yes,510.0,10,2
Austria,29.0,5.0,0.06,10.0,Available,,10,0.3 km,No,340.0,10,0.1
Bulgaria,18.0,5.0,,10.0,Not available,32,,,No,,30,0.5
Latvia,20.0,5.0,4,40.0,,,,,,,,
Poland,25.0,5.0,,20.0,,,On,,No,,7,
Serbia,18.0,5.0,1,20.0,Available,,,On site,No,124.0,2,2
Czech Republic,11.0,5.0,7,300.0,,,On,,No,,6,2
Italy,21.0,5.0,,78.0,,,,,Yes,,16,1
Italy,31.0,5.0,30,80.0,Not available,On,,,No,,8,8
Italy,25.0,5.0,,,,On,,,,,4,2
Italy,20.0,5.0,25,,Not available,On,,,No,,5,On
Italy,37.0,5.0,8,480.0,Not available,0.5,,,No,,42,
Italy,28.0,5.0,,,,On,,,No,,,
Italy,20.0,5.0,,18.0,,On,200,3 km,No,,6,
Italy,42.0,5.0,,,Not available,On,,,,,1.5,0.5
Denmark,28.0,5.0,,240.0,,2,,1 km,No,,15,On
Denmark,28.0,5.0,8,145.0,Not available,10,On,,No,,15,0.2
Great Britain,20.0,5.0,,,,On,,,No,,,1
Great Britain,20.0,5.0,,,,,,On site,No,,,
France,16.0,5.0,,,,,On,On site,Yes,,,
France,20.0,5.0,3,35.0,Not available,,,On site,No,100.0,10,0.5
France,27.0,5.0,4,50.0,,,,10 km,No,,8,9
France,21.0,5.0,3,80.0,,,,,,,,
France,21.0,5.0,2.5,150.0,Not available,0.4,,,,,5,0.4
France,16.0,5.0,4.7,233.0,Not available,100,1,0.1 km,No,,1,0.1
France,33.0,5.0,4,180.0,,On,,,,,On,On
France,15.0,5.0,,60.0,Not available,15,,On site,No,,0.8,0.8
France,20.0,5.0,2.7,100.0,Not available,45,4,On site,No,,7,
France,15.0,5.0,2.6,49.0,Not available,,,,,,,
France,17.0,5.0,3,114.0,Not available,,,On site,No,,0.5,0.5
France,32.0,5.0,42,150.0,Not available,,On,On site,No,170.0,12,12
France,26.0,5.0,,,,,,,No,,,
France,21.0,5.0,,,,,0.3,,No,,,
France,23.0,5.0,6,150.0,Not available,,,,No,,15,15
France,13.0,5.0,10,300.0,,,,On site,Yes,,,
France,19.0,5.0,,52.0,,,,,No,,15,15
France,17.0,5.0,14,128.0,,,,,Yes,,6.5,1.5
France,24.0,5.0,6,12.0,,150,5,,No,,5,12
France,19.0,5.0,,,,,On,,No,,,
France,17.0,5.0,8,100.0,,,On,,Yes,,10,
France,21.0,5.0,2.5,75.0,Not available,100,40,,No,380.0,4,On
France,32.0,5.0,3,75.0,,,,,Yes,,,
France,15.0,5.0,5,80.0,,,,,,,15,15
France,16.0,5.0,1,20.0,,60,,On site,No,,,
France,21.0,5.0,2.5,75.0,Not available,100,40,,No,380.0,4,On
France,32.0,5.0,3,75.0,,,,,Yes,,,
France,15.0,5.0,5,80.0,,,,,,,15,15
France,16.0,5.0,1,20.0,,60,,On site,No,,,
France,29.0,5.0,3.5,150.0,,4,,,No,,6,6
France,35.0,5.0,10,70.0,Not available,,35,1.5 km,Yes,,35,18
France,13.0,5.0,1.5,100.0,,,,,,,,
France,22.0,5.0,,,,,1.5,,Yes,,,On
France,27.0,5.0,2,37.0,Not available,,,,,,,
France,16.0,5.0,,65.0,,,,0.5 km,Yes,,15,9
Great Britain,17.0,5.0,,,,On,,,No,,,
Netherlands,18.0,5.0,1,25.0,,,,,,,,
Netherlands,30.0,5.0,18,500.0,Not available,,8,,No,10.0,15,2
Netherlands,23.0,5.0,9,60.0,,,,,No,20.0,15,0.3
Netherlands,18.0,5.0,3.5,45.0,Not available,7,4,On site,No,,20,2
Netherlands,33.0,5.0,22,,Not available,,1,,No,,,On
Netherlands,15.0,5.0,4,20.0,,,,,,,5,1.3
Netherlands,19.0,5.0,1.1,40.0,Not available,,,0.03 km,No,,3,2.4
Netherlands,20.0,5.0,0.5,19.0,Not available,,,,No,,7,3
Netherlands,18.0,5.0,4,120.0,Available,,5.1,,No,,15,0.1
Netherlands,19.0,5.0,1.9,30.0,Not available,,,,,,,
Ireland,23.0,5.0,4.1,85.0,,14,14,1.2 km,No,,3,3
Belgium,17.0,5.0,4,150.0,Not available,,,,Yes,480.0,20,8
Germany,21.0,5.0,1.5,100.0,,,,1 km,No,,10,0.5
Austria,26.0,5.0,7,200.0,,,On,,Yes,,5,1
Austria,29.0,5.0,1,85.0,Not available,,On,,No,531.0,16,1.5
Austria,24.0,5.0,,16.0,,,,0.2 km,Yes,,36,
Luxembourg,16.0,5.0,1,60.0,,,,,,,10,4
Norway,25.0,5.0,,410.0,,0.5,,,No,,,1
Norway,25.0,5.0,,410.0,,0.5,,,No,,,1
Greece,15.0,5.0,1.6,63.0,,On,0.5,,No,,6,0.001
Spain,24.0,5.0,23,1500.0,,,20,4 km,Yes,,7,7
Spain,22.0,5.0,3,248.0,,,,,Yes,,50,0.1
Spain,46.0,5.0,6,400.0,,On,,,No,,0.5,On
Spain,25.0,5.0,10,550.0,,,,On site,Yes,,45,0.5
Spain,104.0,5.0,2.5,800.0,Not available,37,8,On site,Yes,142.0,8,0.5
Switzerland,37.0,5.0,,50.0,,,,,Yes,,20,1.5
Austria,19.0,5.0,,40.0,Not available,,23,,Yes,,23,
Great Britain,36.0,5.0,5,90.0,Not available,25,30,1 km,,,5,1
France,17.0,5.0,3,110.0,Available,0.8,,,,,3,3
Czech Republic,13.0,5.0,1.5,60.0,,,,On site,,,5,
Hungary,9.0,5.0,0.8,50.0,Available,,6,1 km,Yes,,20,1
Netherlands,18.0,5.0,,38.0,,,,,No,,,0.5
Hungary,17.0,5.0,1.5,15.0,,,5,,No,,10,0.2
Spain,21.0,5.0,15,,,,On,5 km,Yes,,30,30
Hungary,9.0,5.0,0.8,50.0,Available,,6,1 km,Yes,,20,1
Netherlands,18.0,5.0,,38.0,,,,,No,,,0.5
Hungary,17.0,5.0,1.5,15.0,,,5,,No,,10,0.2
Spain,21.0,5.0,15,,,,On,5 km,Yes,,30,30
Germany,25.0,5.0,,75.0,Not available,,On,,No,,,3
Spain,15.0,5.0,2,,,,,2 km,Yes,,17,2
Italy,22.0,5.0,0.5,60.0,,0.3,,,No,,On,0.5
France,26.0,5.0,2,100.0,,,,,,,,
Netherlands,16.0,5.0,,25.0,Not available,,,,No,,8,1
Netherlands,22.0,5.0,0.5,15.0,Not available,2,,,No,,,500
Russia,10.0,5.0,1,20.0,Not available,On,,,No,,1,0.5
Netherlands,25.0,5.0,0.7,25.0,Not available,,5,,No,,12,6
Czech Republic,10.0,5.0,2,10.0,Not available,,On,,Yes,750.0,10,1
Germany,143.0,5.0,,,,,,,,,,
Czech Republic,7.0,5.0,,50.0,Available,,,,No,360.0,0.5,0.5
Switzerland,18.0,5.0,,,,,,,,,,
Spain,9.0,5.0,,40.0,,On,,,,,8,0.1
Switzerland,23.0,5.0,,,,,,,,,,
Germany,29.0,5.0,,12.0,Available,,15,On site,No,,20,0.01
Italy,21.0,5.0,1.2,100.0,Not available,,6,0.2 km,Yes,1500.0,23,On
Germany,18.0,5.0,3.5,200.0,Not available,,,,,,,
