country,price,rating,size_of_site,total_pitches,caravns,sea,lake,river,mountain,Height,next_city,transport
Romania,20.0,4.8,0.27,9.0,Not available,,,0.15 km,Yes,850.0,24,0.05
Croatia,21.0,4.8,0.2,16.0,Available,On,,,,,20,0.1
Great Britain,34.0,4.8,,66.0,Not available,,6,2 km,No,,5,0.5
France,34.0,4.8,7,100.0,Not available,,,On site,No,,6,5
France,18.0,4.8,2,88.0,,,10,On site,Yes,,30,On
France,29.0,4.8,,150.0,,,,,Yes,,12,On
Netherlands,27.0,4.8,62,550.0,Not available,30,On,,No,,10,0.5
Switzerland,33.0,4.8,1.6,120.0,Not available,,1,0.5 km,Yes,565.0,1.5,0.5
Italy,29.0,4.8,,25.0,Not available,,40,,Yes,664.0,,
France,19.0,4.8,12,378.0,Not available,On,,,No,,12,1
Slovenia,32.0,4.8,1,20.0,Not available,15,,15 km,,348.0,5,On
Montenegro,20.0,4.8,0.25,20.0,Not available,15,2,1 km,No,,15,2
Bosnia-Herzegovina,21.0,4.8,,50.0,,,,On site,,,11,0.3
Croatia,21.0,4.8,,30.0,Not available,130,,1 km,No,430.0,25,0.4
Italy,32.0,4.8,"11,000",96.0,,0.5,,,,,2.2,0.05
Denmark,32.0,4.8,5.8,291.0,Available,On,,,No,,10,3
France,27.0,4.8,6,140.0,,,,On site,No,,10,10
France,15.0,4.8,,,,,,4 km,No,,,
France,15.0,4.8,0.5,33.0,Not available,150,,On site,,400.0,20,20
France,23.0,4.8,4,99.0,,150,20,5 km,No,300.0,5,5
France,19.0,4.8,,95.0,,,On,,Yes,,15,35
Netherlands,26.0,4.8,6,165.0,,2.5,,,No,,3,0.7
Switzerland,35.0,4.8,1.5,100.0,Not available,,1,1 km,Yes,980.0,1,1
Switzerland,51.0,4.8,2.4,105.0,,,2.2,0.7 km,Yes,580.0,1.5,0.2
Hungary,17.0,4.8,2.5,35.0,Not available,,20,,Yes,,15,0.5
Netherlands,25.0,4.8,,85.0,,,,,,,,
Ireland,24.0,4.8,8,10.0,,On,1,On site,No,,9,6
Austria,22.0,4.8,0.6,35.0,Not available,,30,,,,30,0.8
Croatia,24.0,4.8,0.7,50.0,Not available,0.5,,,No,18.0,7,7
Germany,19.0,4.8,10,75.0,Not available,,,,,,,
Germany,18.0,4.8,1.5,90.0,Not available,55,15,2 km,,22.0,15,0.5
Switzerland,35.0,4.8,1,70.0,Not available,,On,,,,5,0.2
France,31.0,4.8,1.2,71.0,Available,7,,On site,,,3,On
Germany,15.0,4.8,0.5,4.0,Available,,,,,,,
Albania,16.0,4.8,1,20.0,,,,,Yes,,,
Serbia,22.0,4.8,1.5,32.0,Available,,,,Yes,301.0,15,0.2
Austria,24.0,4.8,,60.0,Not available,,On,,,,18,On
North Macedonia,10.0,4.8,,1.0,Available,,On,,,,3,On
Croatia,23.0,4.8,,20.0,,On,,,,,6,1.5
Germany,21.0,4.8,1.2,30.0,Not available,3,,,No,5.0,4,2
Italy,27.0,4.8,,,,,On,,Yes,,,On
Denmark,38.0,4.8,4,250.0,Not available,0.3,,,No,,16,4
Denmark,24.0,4.8,6,160.0,,,On,,No,,1,0.3
Denmark,24.0,4.8,4,100.0,,On,,,No,,7,0.2
Great Britain,23.0,4.8,,,,On,,,No,,,
Great Britain,17.0,4.8,3,28.0,Not available,3,6,On site,No,,2.5,0.1
France,37.0,4.8,2.5,77.0,,,,,,,,
France,10.0,4.8,1,32.0,Not available,,,On site,No,,7,10
France,36.0,4.8,6,240.0,Not available,5,,2.5 km,No,,5,2
France,10.0,4.8,1,32.0,Not available,,,On site,No,,7,10
France,36.0,4.8,6,240.0,Not available,5,,2.5 km,No,,5,2
France,40.0,4.8,10,377.0,,1,,,No,,8,
France,12.0,4.8,,,Not available,,On,,Yes,,,0.5
France,39.0,4.8,12,217.0,,,,,No,250.0,12,3
France,18.0,4.8,7,182.0,Not available,,0.3,,,450.0,20,5
Netherlands,22.0,4.8,5,200.0,Not available,1.5,,,,,8,0.5
Netherlands,18.0,4.8,,20.0,,6,,,No,,5,2
Netherlands,40.0,4.8,18,662.0,,10,4,,No,,7,1
Sweden,19.0,4.8,3,24.0,,13,0.9,4 km,No,,23,5
Sweden,19.0,4.8,6.5,75.0,,,On,On site,No,,,1
Switzerland,31.0,4.8,1,80.0,,,,On site,Yes,,40,1
Ireland,34.0,4.8,,,,0.1,,,,,,
Ireland,23.0,4.8,5,125.0,,,,On site,No,,0.5,0.5
Luxembourg,20.0,4.8,,100.0,Not available,,20,0.2 km,Yes,,0.2,0.2
Norway,20.0,4.8,10,60.0,,,,On site,Yes,,,On
Portugal,22.0,4.8,24,20.0,Not available,,15,14 km,No,,12,7
Germany,20.0,4.8,1,2.0,,,1.5,,Yes,475.0,0.4,0.3
Germany,25.0,4.8,,10.0,Not available,,5,,,,13,13
Great Britain,22.0,4.8,,,,On,,,No,,,
Germany,23.0,4.8,,8.0,Not available,,,,,,,
Netherlands,23.0,4.8,5,130.0,Not available,,,,,,,
Italy,24.0,4.8,,61.0,Not available,,0.3,0.1 km,Yes,600.0,10,0.1
Portugal,12.0,4.8,1,24.0,Not available,4,,,,,1,1
Norway,20.0,4.8,,30.0,,,On,,Yes,851.0,,0.5
Austria,22.0,4.8,1.2,106.0,Not available,,,,,,,
Germany,23.0,4.7,2.5,44.0,Not available,1.5,,,No,-1.0,10,0.5
Austria,33.0,4.7,2,140.0,,,,0.5 km,Yes,600.0,0.5,0.5
Germany,28.0,4.7,5,280.0,Not available,On,,,No,2.0,3,1
Spain,45.0,4.7,2.5,170.0,,,,,,,,
Germany,23.0,4.7,2,70.0,Not available,,,0.5 km,No,285.0,6,0.7
Austria,33.0,4.7,1.5,80.0,Not available,,3,,Yes,860.0,6,0.4
Germany,16.0,4.7,100,40.0,Not available,,,On site,No,,14,0.5
Lithuania,16.0,4.7,3,100.0,,,,0.3 km,,,13,0.4
Montenegro,15.0,4.7,0.4,20.0,Not available,6.5,,0.1 km,No,155.0,2,5.7
Greece,19.0,4.7,2,100.0,,On,,,No,,4,1.5
Italy,38.0,4.7,,42.0,Not available,On,,,,,10,On
Germany,16.0,4.7,4,160.0,,,,On site,No,20.0,15,0.1
Austria,25.0,4.7,2,87.0,,,0.1,0.5 km,No,,20,
Germany,14.0,4.7,,33.0,Not available,,2,On site,No,,On,0.55
Denmark,31.0,4.7,7,350.0,Available,1.2,,,No,,0.5,0.05
France,23.0,4.7,5,240.0,,,,,,,8,8
Sweden,20.0,4.7,4,38.0,Not available,,On,On site,Yes,199.0,14,0.5
Germany,27.0,4.7,,50.0,Not available,,0.02,,No,,3,0.15
Austria,27.0,4.7,3,100.0,,,On,,Yes,768.0,On,1.5
Austria,29.0,4.7,1.5,100.0,Not available,,,0.2 km,Yes,1300.0,45,0.01
Estonia,20.0,4.7,0.1,15.0,Not available,On,,On site,No,,On,1
Italy,29.0,4.7,10,100.0,,,25,2 km,Yes,,,
Poland,12.0,4.7,0.8,50.0,Not available,0.25,0.15,,No,,13,0.4
Romania,13.0,4.7,0.8,12.0,Not available,,3,0.5 km,Yes,,25,1
Croatia,22.0,4.7,0.4,50.0,,0.5,,,No,,,0.5
Austria,21.0,4.7,,30.0,Not available,,On,,No,600.0,10,0.5
Denmark,36.0,4.7,5.5,220.0,Not available,On,,,No,,15,2
Netherlands,26.0,4.7,2.6,150.0,Not available,On,0.4,,No,,14,0.4
Netherlands,16.0,4.7,1,20.0,Not available,7,,,No,,30,1
North Macedonia,10.0,4.7,,,Available,,On,2 km,Yes,696.0,2,2
Norway,25.0,4.7,,50.0,,,,,No,,10,0.4
Germany,21.0,4.7,1,10.0,Not available,,,,Yes,,20,
Croatia,22.0,4.7,,,,,,,,,,
Germany,20.0,4.7,5.5,120.0,Not available,,,,,,,
France,30.0,4.7,40,118.0,,,On,2.5 km,,,38,8
Switzerland,29.0,4.7,0.8,33.0,Available,,,On site,Yes,448.0,15,6
Luxembourg,21.0,4.7,2,90.0,Not available,,30,On site,No,,10,1
Germany,20.0,4.7,2.5,18.0,Not available,,,,,,,
Germany,25.0,4.7,2,70.0,Not available,,70,,No,528.0,On,0.2
Germany,32.0,4.7,3,80.0,Not available,,6,10 km,Yes,230.0,6,6
Austria,22.0,4.7,1,30.0,Not available,,20,On site,No,259.0,2,1
Italy,37.0,4.7,4,150.0,Not available,,,,,,5,0.1
Great Britain,22.0,4.7,22,250.0,,On,2,On site,No,,96,5
France,21.0,4.7,10,183.0,Not available,90,On,12 km,,,10,2.5
France,21.0,4.7,,84.0,Not available,,,,,,,
Netherlands,19.0,4.7,5,75.0,Not available,2,4,,No,,14,On
Germany,24.0,4.7,1.3,50.0,Not available,30,On,,No,4.0,20,3
Germany,17.0,4.7,2,16.0,Not available,,7,4 km,Yes,450.0,5,0.5
Slovenia,27.0,4.7,3.5,60.0,,,,On site,No,,7,0.5
Greece,22.0,4.7,,,,On,,,No,,7,3
Slovenia,32.0,4.7,,15.0,,,,,,,7,
Slovakia,17.0,4.7,,50.0,Not available,585,0.2,29.5 km,Yes,211.0,7.5,0.9
Italy,53.0,4.7,1.5,50.0,Available,On,,,No,,6,0.3
Slovenia,25.0,4.7,1,25.0,Not available,140,10,4 km,,482.0,2,1
Portugal,14.0,4.7,2,70.0,,On,,,,,6,0.05
Serbia,10.0,4.7,1,30.0,Available,,On,7 km,No,343.0,3,5
Germany,25.0,4.7,,,Not available,,0.2,,No,86.0,11,1
Italy,20.0,4.7,,105.0,,,1,,,,28,0.1
Denmark,21.0,4.7,5,186.0,Not available,1,On,8 km,No,,7,On
France,24.0,4.7,45,233.0,,On,,,No,,,
France,19.0,4.7,1.5,82.0,Not available,,,0.05 km,No,150.0,0.3,2
Austria,30.0,4.7,,80.0,Not available,,0.1,,No,,18,
Spain,23.0,4.7,2,115.0,,40,40,1 km,Yes,,100,1
Spain,20.0,4.7,8,150.0,Not available,,,9 km,Yes,,9,1.2
Netherlands,19.0,4.7,2,40.0,Available,,,,,,,
Germany,19.0,4.7,15,170.0,Not available,,,,,,,
Slovenia,33.0,4.7,2.5,107.0,,180,40,On site,Yes,,72,2.5
Germany,22.0,4.7,1,70.0,Not available,,On,0.2 km,No,,20,On
Croatia,22.0,4.7,2.3,92.0,Available,0.2,,,No,,0.6,0.6
Albania,10.0,4.7,,30.0,,On,,,,,3,
Germany,20.0,4.7,1,20.0,Not available,,,,,,,
Italy,24.0,4.7,3.2,160.0,Not available,40,On,20 km,No,160.0,4,On
Italy,28.0,4.7,1,80.0,,,,On site,Yes,,75,1
Italy,33.0,4.7,2,132.0,,,On,,Yes,368.0,50,2
Denmark,20.0,4.7,8,110.0,Available,35,,7 km,No,,30,1
Denmark,24.0,4.7,5,114.0,Not available,On,,,No,,10,0.5
Denmark,28.0,4.7,5.1,230.0,Not available,25,0.1,On site,Yes,,9,0.1
Denmark,29.0,4.7,3.8,200.0,Not available,On,,,No,,15,3
Denmark,22.0,4.7,42,290.0,Not available,On,,,No,,5,0.1
Denmark,27.0,4.7,5,100.0,Not available,On,,,No,,20,On
Great Britain,22.0,4.7,,,,On,,,No,,,1.6
Great Britain,33.0,4.7,20,160.0,Available,8,3,On site,Yes,,8,On
Great Britain,21.0,4.7,,,,On,,,No,,,On
Great Britain,27.0,4.7,3,81.0,Not available,42,12,3 km,No,,13,2
Great Britain,27.0,4.7,3,81.0,Not available,42,12,3 km,No,,13,2
France,23.0,4.7,12,66.0,Available,,,3 km,No,270.0,,17
France,15.0,4.7,0.5,20.0,Not available,5,,2 km,No,,10,5
France,29.0,4.7,5,120.0,Not available,,,,,,10,10
France,18.0,4.7,3,100.0,,,On,,No,,1,1
France,20.0,4.7,,,,,,,Yes,,,0.5
