country,price,rating,size_of_site,total_pitches,caravns,sea,lake,river,mountain,Height,next_city,transport
Greece,24.0,2.5,40,170.0,,On,,,No,,1.5,1.5
Spain,30.0,2.5,,116.0,Not available,On,,,,,,0.05
Spain,40.0,2.5,1,100.0,,0.9,,,No,,10,0.8
Spain,26.0,2.5,1,120.0,,On,,,,10.0,1,0.5
Germany,22.0,2.5,,46.0,,,On,,No,34.0,16,20
Italy,36.0,2.5,,,,1.3,,,No,,,On
Switzerland,23.0,2.5,,,,,,,,,,
Spain,37.0,2.5,,186.0,,On,20,,,,5,0.2
France,19.0,2.5,,,,100,,2 km,No,,,0.4
France,39.0,2.5,4.33,168.0,,0.3,,1 km,No,,7,0.1
Germany,19.0,2.5,1.5,55.0,Not available,,,,Yes,620.0,18,0.7
Estonia,16.0,2.5,3,30.0,Available,,,,,,,
Iceland,20.0,2.5,20,100.0,,,,,,,,
Czech Republic,10.0,2.5,,,,,,On site,No,,,
Italy,28.0,2.5,,,,,On,On site,Yes,,,On
Austria,24.0,2.5,,110.0,,,,,,,,
Portugal,10.0,2.5,,39.0,Not available,1.4,,,No,,4,0.1
Austria,22.0,2.5,,,,,27,,Yes,,,0.2
Germany,17.0,2.5,2.5,100.0,Not available,,On,,No,100.0,12,
France,19.0,2.5,5.5,130.0,,,,On site,No,,,
Germany,35.0,2.4,2.2,122.0,Not available,,On,,No,584.0,11,0.5
Croatia,32.0,2.4,4,,Not available,On,,,,,5,50
Germany,23.0,2.4,15,,,,On,,No,,10,1
Romania,18.0,2.4,,50.0,,,,,No,,,1
France,31.0,2.4,6,242.0,Not available,50,,15 km,,,6,0.1
Germany,15.0,2.4,"35,000",210.0,,,0.5,0.1 km,No,,10,On
Montenegro,18.0,2.4,8,80.0,,0.1,,,,,3,0.2
Italy,37.0,2.4,2,83.0,Not available,,On,,No,,35,0.2
Hungary,22.0,2.4,4,500.0,,,,3 km,No,,On,1
Italy,41.0,2.4,,,,,,On site,No,,,0.2
France,26.0,2.4,10,650.0,Not available,On,,,No,,10,0.05
Germany,19.0,2.4,7,75.0,Not available,,On,,No,,1,0.1
Switzerland,30.0,2.4,,40.0,,,,On site,,,,
Italy,37.0,2.4,22,100.0,Not available,2.5,,On site,No,5.0,2.5,On
Germany,23.0,2.3,2.2,98.0,Not available,,,On site,No,,5,0.3
Italy,42.0,2.3,,,,On,,,No,,,On
Belgium,45.0,2.3,,246.0,Not available,,,,,,,
Germany,18.0,2.3,,550.0,,,,On site,,,,
Germany,22.0,2.3,1.2,70.0,,,,On site,,,3,0.2
Germany,23.0,2.3,12,120.0,Not available,,On,On site,No,,8,0.8
Germany,12.0,2.3,,550.0,,,,,,,,
Hungary,16.0,2.3,4,,Available,,On,,No,,,
Germany,21.0,2.3,3,90.0,Not available,,,,,,,
France,22.0,2.3,7,151.0,Available,On,,,,50.0,4,100
France,21.0,2.3,,,,,,0.2 km,No,,,On
Czech Republic,29.0,2.3,,,,,,,No,,,0.2
Albania,10.0,2.3,,70.0,Available,0.03,2,,,,5,0.1
Croatia,22.0,2.3,,110.0,,On,,,,,,
France,24.0,2.3,52,150.0,,,,,,,,
Belgium,20.0,2.3,,207.0,,0.7,,,,,4,0.2
Spain,53.0,2.3,,450.0,Not available,0.2,,,No,,40,0.05
Turkey,15.0,2.3,10,100.0,,,,,,,,
Russia,25.0,2.3,0.28,22.0,,,,,,,,
Croatia,17.0,2.3,3.2,220.0,Not available,On,,,No,,3,3
Czech Republic,11.0,2.3,2,138.0,,,0.2,On site,Yes,,2,2
Italy,32.0,2.3,,,,,On,,No,,,0.5
Italy,28.0,2.3,6,135.0,Available,On,1,3 km,No,,70,0.5
Italy,21.0,2.3,,120.0,,,On,,Yes,700.0,0.5,0.5
Denmark,25.0,2.3,4,143.0,Not available,2,4,7 km,No,,5,0.1
France,17.0,2.3,4,300.0,,On,,,,,12,On
France,51.0,2.3,5,210.0,,2.5,2.5,,No,,12,0.2
France,17.0,2.3,,,,,On,On site,No,,,
France,34.0,2.3,2.9,95.0,,,,,,,,
France,13.0,2.3,0.8,20.0,,,,,Yes,,6.2,6.2
Netherlands,17.0,2.3,2,40.0,,9,1.5,On site,,,3.5,0.4
Netherlands,25.0,2.3,,205.0,Not available,,,,,,,
Sweden,27.0,2.3,,700.0,,On,,,No,,7,7
Belgium,18.0,2.3,4,100.0,Available,,,0.2 km,No,100.0,7,2
Spain,28.0,2.3,2.2,344.0,Not available,On,,,Yes,25.0,3,0.2
Lithuania,28.0,2.3,4,100.0,,304,On,30 km,No,100.0,10,11
Czech Republic,13.0,2.3,2,120.0,,,On,,,,9,0.7
Hungary,19.0,2.3,3,50.0,,,1,,Yes,200.0,4,On
Serbia,21.0,2.3,,80.0,Not available,,,,No,42.0,22.4,0.1
Spain,30.0,2.3,,100.0,Not available,On,,,,,,0.1
Germany,22.0,2.3,10,100.0,Not available,,,,,,,
Germany,11.0,2.3,,80.0,,,,,,,,
Netherlands,20.0,2.3,1,15.0,Not available,,,,,,,
Germany,21.0,2.2,,60.0,Not available,,,,,,,
Croatia,25.0,2.2,12,396.0,,On,,,,,10,0.5
Croatia,24.0,2.2,6,,Available,0.2,,,No,,3.9,0.5
Norway,25.0,2.2,,60.0,,2,On,0.2 km,No,,2,0.1
Denmark,42.0,2.2,7,300.0,Not available,0.5,On,,No,,8,0.2
Germany,14.0,2.2,4,179.0,Not available,,0.5,1 km,No,30.0,12,0.1
Denmark,38.0,2.2,10,500.0,Not available,On,4,,No,,12,On
Italy,32.0,2.2,,120.0,,,On,,,,,
Italy,23.0,2.2,1.5,,,0.4,,,No,,,On
Slovenia,20.0,2.2,2,100.0,,,On,,No,,1,1.5
Belgium,15.0,2.2,1,50.0,,,,On site,No,,17,0.1
Italy,44.0,2.2,,,Not available,On,,,No,,,On
Italy,32.0,2.2,5,60.0,Not available,,,2 km,No,,25,2
Finland,26.0,2.2,6,185.0,,,0.4,,No,,5,0.1
France,60.0,2.2,,0.0,Not available,On,,,No,,,On
Belgium,19.0,2.2,4.5,174.0,Not available,,On,,No,550.0,0.9,0.9
Belgium,23.0,2.2,6,150.0,Not available,,,,No,,10,2
Switzerland,25.0,2.2,,87.0,,,,,,,,
France,15.0,2.2,5,200.0,,,,,,,,
Germany,21.0,2.1,,,,,On,1.1 km,No,,,1
Croatia,25.0,2.1,1.4,140.0,Available,,,,,,,
Norway,25.0,2.1,,67.0,,1,1,On site,,,3,1
Italy,29.0,2.1,6.5,185.0,Not available,,,,No,,,
Sweden,35.0,2.1,,200.0,,,On,,No,,3,3
Germany,17.0,2.1,16,500.0,Not available,,,,,74.0,10,1.5
France,24.0,2.1,7,,,,,,,,,
Germany,20.0,2.0,11,271.0,,,On,,No,,5,0.1
Slovenia,27.0,2.0,2.4,165.0,Not available,On,,,,,,
Germany,19.0,2.0,,,,,,,,,,
Austria,20.0,2.0,,25.0,,,On,,,,15,On
France,26.0,2.0,10,383.0,Not available,4.5,23.7,,No,,2,0.1
Italy,33.0,2.0,12,300.0,,On,,,No,,12,0.5
Germany,11.0,2.0,,,,,,On site,No,,,2
Germany,15.0,2.0,2.8,120.0,,,0.2,,,,,
Czech Republic,12.0,2.0,4,700.0,,,On,1 km,,,10,1
Netherlands,28.0,2.0,22,500.0,Not available,,,,No,,9.6,1.5
Germany,19.0,2.0,,,,,,,Yes,,,On
Bulgaria,20.0,2.0,5,300.0,Available,On,,,,,8,8
Italy,48.0,2.0,17,450.0,,On,,,,,2,
France,19.0,2.0,,,,,,On site,No,,,On
France,15.0,2.0,6.5,200.0,,,,,,,,
France,18.0,2.0,9,80.0,Not available,0.6,,0.3 km,No,,17,0.05
France,18.0,2.0,4,100.0,,160,,On site,No,,10,0.2
Germany,32.0,2.0,,,,,,On site,No,,,1
Spain,28.0,2.0,,,,3,,2 km,No,20.0,2,1
Croatia,22.0,2.0,,30.0,Available,0.3,,,,,,0.3
Czech Republic,20.0,2.0,,35.0,Not available,,,,Yes,500.0,15,0.5
Italy,37.0,2.0,10,409.0,,On,,,No,,,
Italy,23.0,2.0,7,95.0,Not available,90,19,2 km,Yes,830.0,12,0.1
Italy,20.0,2.0,1,15.0,Not available,35,,On site,No,30.0,1,1
Italy,41.0,2.0,,400.0,Not available,On,50,,No,,,5
Denmark,22.0,2.0,,120.0,Not available,1,1,,,,16,1
Great Britain,36.0,2.0,3,100.0,Not available,24,16,,No,,5,On
France,23.0,2.0,,,,,6,,Yes,,,
France,17.0,2.0,3,90.0,Not available,,,,,,,
France,23.0,2.0,,85.0,,,,0.3 km,Yes,,40,0.4
France,44.0,2.0,6,467.0,Not available,1,,,,,2,On
France,15.0,2.0,,,,,On,,No,,,
France,27.0,2.0,4.7,171.0,Not available,5,,,,,1,0.1
France,24.0,2.0,,,,,,,Yes,,,On
France,13.0,2.0,"1,000",40.0,,,20,,Yes,,5,2
France,20.0,2.0,,,,,0.4,,Yes,,,On
France,16.0,2.0,,,Not available,,On,,No,,,
France,23.0,2.0,5,67.0,Not available,,,6 km,No,200.0,15,2
Netherlands,22.0,2.0,5,140.0,,,On,,No,,10,1.5
Netherlands,16.0,2.0,1.5,60.0,Not available,,2,,No,,7,2
Netherlands,18.0,2.0,18,325.0,Not available,,On,,No,,8,3
Netherlands,30.0,2.0,6,175.0,,,,,No,,3,3
Netherlands,27.0,2.0,42,266.0,,,,,No,,15,0.5
Portugal,16.0,2.0,,,,,On,,No,,,1
Portugal,15.0,2.0,,,,20,,,No,,,3
Belgium,15.0,2.0,1.5,66.0,Not available,,,,,,,
Belgium,20.0,2.0,,,,2,,,No,,,On
Germany,13.0,2.0,,180.0,,,10,,No,,17,0.1
Norway,20.0,2.0,,,Not available,1,,,Yes,,2,1
Poland,20.0,2.0,,50.0,,,,On site,No,,12,0.5
Slovenia,20.0,2.0,,30.0,,,,On site,No,,12,12
Hungary,11.0,2.0,,15.0,,,17,20 km,Yes,,7,0.2
Spain,29.0,2.0,,124.0,,,20,2 km,Yes,,35,15
Spain,27.0,2.0,1.6,,Not available,0.5,,0.5 km,No,,,1
Estonia,14.0,2.0,,25.0,,,,,,,,
