country,price,rating,size_of_site,total_pitches,caravns,sea,lake,river,mountain,Height,next_city,transport
Germany,22.0,4.5,6.0,200.0,Not available,,15,,,301.0,0.2,1
Italy,30.0,4.5,14.0,550.0,Available,On,,,No,,10,0.5
Italy,31.0,4.5,11.0,280.0,Not available,On,,,No,,15,0.4
Germany,21.0,4.5,14.0,340.0,Available,,0.5,0.5 km,No,20.0,0.5,0.1
Germany,26.0,4.5,2.5,100.0,Not available,,1,25 km,No,,0.5,0.1
Austria,28.0,4.5,3.9,180.0,Not available,,20,0.5 km,Yes,800.0,6,0.5
Austria,28.0,4.5,1.0,40.0,Not available,,On,,Yes,535.0,20,0.1
Germany,25.0,4.5,21.0,150.0,Not available,,,0.5 km,No,180.0,10,0.6
Austria,29.0,4.5,4.0,105.0,Not available,,On,,,600.0,12,0.5
Hungary,25.0,4.5,3.7,102.0,Not available,,60,20 km,No,150.0,15,3
Denmark,36.0,4.5,4.2,258.0,Available,0.5,3.5,3.5 km,No,,22,0.2
Spain,35.0,4.5,5.5,225.0,,0.2,45,0.2 km,No,1.0,18,1
Germany,35.0,4.4,10.0,500.0,Not available,,On,,No,534.0,5,0.5
Germany,34.0,4.4,3.0,367.0,Not available,On,,,No,,5,0.5
Germany,33.0,4.4,2.0,120.0,Not available,,On,,Yes,820.0,9,0.2
Germany,32.0,4.4,11.0,289.0,Available,,On,,No,446.0,8,3
Germany,33.0,4.4,6.0,330.0,Not available,,On,On site,Yes,800.0,5,0.3
Germany,27.0,4.4,22.0,500.0,Available,,On,On site,Yes,250.0,14,0.1
Germany,44.0,4.4,15.0,330.0,,,,,Yes,,,0.3
Germany,29.0,4.4,16.8,650.0,Not available,On,,,No,12.0,7.5,1.2
Germany,28.0,4.4,17.0,600.0,Not available,,On,,No,220.0,3,1.5
Germany,22.0,4.4,6.0,100.0,Available,,8,2 km,No,150.0,1.5,0.8
Germany,32.0,4.4,5.0,350.0,Not available,,On,,No,462.0,16,1
Austria,31.0,4.4,7.0,260.0,Available,,6,1 km,Yes,650.0,30,1
Germany,23.0,4.4,2.1,118.0,Available,,0.1,,Yes,800.0,15,0.02
Switzerland,30.0,4.4,2.5,182.0,Available,,On,On site,Yes,470.0,25,1
Austria,28.0,4.4,4.5,250.0,Available,,On,10 km,Yes,545.0,10,
Italy,41.0,4.4,1.0,80.0,,On,,,No,1.0,6,0.2
Czech Republic,25.0,4.4,5.0,130.0,Not available,,On,2 km,No,439.0,4,0.3
Austria,22.0,4.4,1.2,76.0,Not available,,,On site,No,205.0,1,2
Germany,23.0,4.4,4.0,195.0,Not available,On,,,No,,7.5,1.5
Germany,25.0,4.4,2.8,180.0,Not available,,60,On site,No,590.0,12,0.6
Germany,24.0,4.4,8.0,160.0,Available,,On,On site,No,73.0,11,0.2
Germany,22.0,4.4,3.0,165.0,Not available,,8,On site,Yes,330.0,8,0.5
Germany,17.0,4.4,6.0,210.0,Not available,,On,On site,No,10.0,7,2
Germany,29.0,4.4,23.0,450.0,Not available,13,On,,No,,17,
Germany,22.0,4.4,5.0,230.0,Available,,,,No,690.0,5,0.3
Italy,31.0,4.4,2.0,180.0,Not available,,5,On site,Yes,1250.0,23,On
Switzerland,51.0,4.4,3.0,237.0,Not available,,,0.1 km,Yes,1250.0,75,0.2
Austria,22.0,4.4,2.4,100.0,Not available,,1.3,0.1 km,Yes,854.0,4,0.2
Portugal,42.0,4.4,7.2,238.0,Not available,2.5,,,No,,6,On
Sweden,24.0,4.4,7.0,100.0,Not available,80,On,,No,198.0,18,1
Austria,26.0,4.4,1.0,60.0,Not available,200,On,On site,Yes,900.0,20,0.5
Germany,23.0,4.3,90.0,1508.0,Available,,On,,No,74.0,12,1.8
Germany,35.0,4.3,4.0,200.0,Not available,,,On site,Yes,230.0,7,0.1
Austria,29.0,4.3,3.0,155.0,,,4,On site,Yes,,10,On
Germany,41.0,4.3,3.5,129.0,Not available,,,,Yes,270.0,4,0.5
Germany,29.0,4.3,3.0,135.0,Not available,,,On site,No,130.0,7,0.2
Germany,34.0,4.3,5.2,250.0,Available,,On,3 km,Yes,935.0,8,0.4
Germany,25.0,4.3,12.0,540.0,Not available,On,,,,5.0,6,0.2
Croatia,74.0,4.3,12.0,419.0,Available,On,,,No,,4,On
Croatia,57.0,4.3,120.0,1751.0,Available,On,,,No,,5,5
Germany,37.0,4.3,5.0,170.0,Not available,,On,2.3 km,No,125.0,On,0.3
Germany,37.0,4.3,20.0,512.0,Available,,0.2,,Yes,450.0,8,0.3
Germany,35.0,4.3,2.8,140.0,Not available,,On,,No,460.0,10,4
Germany,24.0,4.3,12.0,250.0,Not available,,,On site,No,,0.5,0.4
Austria,41.0,4.3,11.0,300.0,Available,,On,,Yes,670.0,18,1.5
Austria,27.0,4.3,3.2,200.0,Not available,,On,20 km,Yes,500.0,25,0.4
Austria,33.0,4.3,2.25,120.0,Not available,,,1 km,No,192.0,0.2,0.2
Netherlands,52.0,4.3,,207.0,Not available,0.25,,,No,,,
Germany,20.0,4.3,54.0,240.0,Not available,,On,,,550.0,6,1
Germany,23.0,4.3,10.0,80.0,Not available,,,8 km,Yes,768.0,0.5,3
Germany,21.0,4.3,7.0,300.0,Available,7,,On site,No,,9,0.7
Germany,19.0,4.3,4.0,214.0,Not available,,,On site,No,91.0,15,0.5
Luxembourg,43.0,4.3,15.0,396.0,Not available,,,,No,,5,1
Switzerland,50.0,4.3,4.0,250.0,Not available,,,On site,No,350.0,15,0.5
Spain,23.0,4.3,13.0,760.0,Not available,0.1,,2 km,No,,15,1.6
Switzerland,33.0,4.3,3.2,210.0,Not available,,7,0.5 km,No,205.0,,0.7
Italy,37.0,4.3,3.0,180.0,Not available,,1.5,0.1 km,Yes,900.0,50,0.5
France,79.0,4.3,36.0,1026.0,,On,,,No,1.0,12,7
Switzerland,44.0,4.3,5.84,430.0,Not available,,0.11,0.3 km,No,432.0,18,0.6
Austria,26.0,4.3,4.5,314.0,Available,,On,,No,116.0,8,1.5
Germany,21.0,4.2,16.0,750.0,Not available,,On,1 km,No,39.0,8,0.2
Germany,45.0,4.2,5.0,255.0,Not available,,,,Yes,452.0,3,On
Croatia,33.0,4.2,11.0,350.0,Not available,On,,,No,10.0,1,1
Italy,35.0,4.2,29.0,895.0,Not available,,On,,,70.0,,7
Germany,22.0,4.2,9.0,360.0,Not available,On,,,No,,25,1
Germany,23.0,4.2,26.0,634.0,Not available,,On,,No,100.0,6,1
Germany,31.0,4.2,2.73,180.0,Not available,,1,0.6 km,Yes,294.0,1,0.1
Germany,23.0,4.2,1.5,95.0,Not available,,,On site,No,,0.5,0.5
Italy,39.0,4.2,,50.0,Not available,,4,On site,Yes,,2,On
Austria,32.0,4.2,1.2,100.0,Not available,,14,2 km,No,450.0,3,0.1
Croatia,21.0,4.2,1.3,115.0,Not available,On,15,20 km,,,17,0.3
Germany,25.0,4.2,14.0,500.0,Available,On,,,No,,19,1.5
Germany,26.0,4.2,1.9,135.0,Not available,,,On site,,,1,0.3
Germany,23.0,4.2,7.0,550.0,Not available,On,,,,,5,On
Switzerland,38.0,4.2,1.1,72.0,Not available,,On,,No,425.0,1,0.2
Germany,17.0,4.2,6.0,250.0,Not available,On,On,20 km,No,1.0,12,3
Italy,25.0,4.2,9.0,164.0,Not available,On,,10 km,No,,3,0.8
Germany,36.0,4.2,6.0,300.0,Not available,,On,,,393.0,8,0.2
Germany,28.0,4.2,5.5,400.0,Not available,On,On,,No,1.0,5,0.1
Germany,25.0,4.2,1.5,100.0,Not available,,,,No,390.0,7,1
Austria,29.0,4.2,2.2,150.0,Available,,On,,Yes,545.0,15,0.1
Italy,31.0,4.2,3.0,61.0,Not available,On,,,No,,,0.5
Austria,32.0,4.2,2.6,140.0,Not available,,On,,No,550.0,11,On
Switzerland,48.0,4.2,3.0,240.0,Not available,,9,On site,Yes,290.0,9,0.3
Austria,28.0,4.2,2.0,163.0,Not available,,,On site,Yes,1100.0,12,0.05
Germany,27.0,4.2,17.0,350.0,Not available,,,On site,,,7,0.5
Germany,26.0,4.2,3.0,130.0,Available,1,0.5,,No,8.0,3,1
Switzerland,47.0,4.2,1.5,112.0,Not available,,On,,Yes,558.0,3.5,0.1
Germany,21.0,4.2,4.0,200.0,Not available,90,On,5 km,No,,12,5
France,26.0,4.2,3.5,154.0,Not available,,0.5,,No,46.0,12,0.4
Italy,34.0,4.2,1.0,100.0,,,On,0.5 km,No,,18,0.1
France,22.0,4.2,5.4,388.0,,On,,,,,4,4
Switzerland,25.0,4.2,6.0,340.0,Not available,,22,0.7 km,Yes,640.0,17,0.5
Germany,36.0,4.1,14.0,700.0,Available,,5,,No,450.0,4,0.2
Germany,48.0,4.1,3.0,140.0,Not available,,,,No,,On,0.4
Germany,29.0,4.1,34.0,700.0,Available,,On,,No,,13,1
Croatia,30.0,4.1,57.0,,Available,On,,,No,,2,1
Germany,36.0,4.1,1.7,100.0,Not available,,,On site,Yes,800.0,20,0.1
Austria,28.0,4.1,5.4,300.0,Not available,,On,,Yes,501.0,10,0.5
Germany,25.0,4.1,2.0,100.0,Available,,,On site,Yes,100.0,1.5,On
Germany,41.0,4.1,10.3,300.0,Not available,20,On,6 km,No,62.0,2,1
Germany,26.0,4.1,8.0,260.0,Available,100,On,,No,62.0,30,10
Germany,19.0,4.1,5.0,210.0,Not available,,On,,No,,10,3
Germany,25.0,4.1,5.0,160.0,Not available,,10,,No,49.0,6,2
Germany,29.0,4.1,2.7,140.0,,,,On site,No,,0.5,0.8
Italy,25.0,4.1,20.0,800.0,Not available,,On,,No,,1.5,On
Croatia,52.0,4.1,5.0,251.0,,On,,,No,10.0,10,12
Germany,29.0,4.1,11.0,426.0,Not available,,On,,,383.0,6,0.3
Austria,30.0,4.1,4.0,190.0,Available,,On,3 km,Yes,570.0,12,0.2
Germany,25.0,4.1,6.0,420.0,Not available,,On,,,750.0,5,1
Germany,28.0,4.1,1.0,100.0,Not available,,,0.1 km,Yes,430.0,1.5,0.2
Croatia,27.0,4.1,5.2,292.0,,On,,,,3.0,15.9,
Italy,31.0,4.1,15.0,253.0,Available,On,,,No,,0.3,0.2
Germany,26.0,4.1,12.0,200.0,Not available,,On,,No,257.0,15,7
Switzerland,53.0,4.1,2.5,202.0,Not available,,,On site,No,400.0,2,0.5
Italy,26.0,4.1,27.0,540.0,,On,,,No,,0.8,0.8
Switzerland,42.0,4.1,3.5,220.0,Not available,,0.1,0.2 km,Yes,465.0,20,0.3
Croatia,22.0,4.1,20.0,414.0,Not available,On,,,No,,40,On
Germany,32.0,4.1,11.0,330.0,Available,,On,,No,,On,3
Germany,33.0,4.1,3.5,150.0,Not available,,,On site,,513.0,1.5,1.5
Germany,30.0,4.1,3.0,230.0,Not available,,,,,500.0,2.5,1
Italy,25.0,4.1,10.0,328.0,,,On,0.1 km,,,8,0.8
Germany,24.0,4.1,9.0,250.0,Not available,,0.4,,No,70.0,17,2
Germany,26.0,4.1,7.0,200.0,Not available,40,On,,No,38.0,16,0.1
Germany,19.0,4.1,25.0,650.0,Not available,25,On,2 km,No,28.0,4,0.5
Spain,20.0,4.1,10.0,488.0,Available,On,,,No,10.0,20,1.5
Germany,23.0,4.1,2.5,100.0,Available,,15,5 km,Yes,510.0,10,0.5
Germany,21.0,4.1,13.0,388.0,Not available,,On,,No,40.0,12,2
Italy,26.0,4.1,4.0,183.0,Available,On,,,No,,5,0.2
Germany,42.0,4.0,7.0,261.0,Not available,,On,On site,No,,0.5,0.75
Germany,40.0,4.0,4.0,148.0,Not available,On,,,,,,1.8
Croatia,22.0,4.0,27.0,1155.0,Not available,On,,,No,,2,2
Germany,42.0,4.0,7.0,300.0,Not available,On,,,No,,7,0.6
Croatia,22.0,4.0,5.0,330.0,,On,,On site,No,,0.5,0.02
Germany,39.0,4.0,3.0,193.0,Available,,On,,No,,2,0.8
Croatia,32.0,4.0,11.0,459.0,,On,,,No,3.0,0.7,0.2
Germany,22.0,4.0,10.0,300.0,,,,On site,No,,5,0.5
Germany,32.0,4.0,2.0,160.0,,,On,,No,435.0,5,0.1
Croatia,21.0,4.0,15.0,477.0,,On,,,No,,27,1
Germany,22.0,4.0,6.0,300.0,Not available,,0.15,,,346.0,2,2
Switzerland,41.0,4.0,50.0,405.0,Not available,,On,2 km,No,192.0,5,On
Italy,20.0,4.0,3.0,132.0,,,On,4 km,No,65.0,25,0.5
Germany,24.0,4.0,1.7,120.0,Not available,,On,,,520.0,8,0.5
Montenegro,14.0,4.0,1.2,120.0,Available,0.2,,,No,10.0,2.5,0.3
Germany,18.0,4.0,2.0,63.0,Available,,,0.5 km,,406.0,4,0.9
Germany,27.0,4.0,5.0,250.0,Not available,,0.25,3 km,,715.0,4,0.3
Croatia,30.0,4.0,8.0,180.0,,On,,,No,,3.2,3
Italy,25.0,4.0,15.0,426.0,Not available,,On,,,198.0,8,2
Germany,24.0,4.0,1.1,70.0,Not available,,On,On site,No,760.0,12,4
Austria,22.0,4.0,1.7,160.0,Not available,,,,No,,6,0.25
Switzerland,38.0,4.0,2.0,120.0,Not available,,4.5,On site,Yes,255.0,15,0.2
Italy,31.0,4.0,20.0,500.0,Not available,On,,,No,,,
Switzerland,40.0,4.0,7.0,530.0,Not available,,On,On site,Yes,558.0,2,On
Germany,21.0,4.0,1.25,495.0,Not available,,,,No,592.0,15,1
Germany,46.0,3.9,16.0,516.0,Not available,,On,,No,,2.5,0.05
Germany,21.0,3.9,36.0,745.0,Not available,,On,0.8 km,No,116.0,12.4,0.9
Germany,42.0,3.9,,,,,,On site,No,,,
France,52.0,3.9,45.0,1300.0,Not available,On,,,,,15,3
Croatia,25.0,3.9,9.0,534.0,Not available,On,,,No,,0.5,0.5
Croatia,25.0,3.9,49.0,1540.0,,On,,,No,3.0,10,10
Germany,31.0,3.9,2.6,220.0,Not available,On,,,No,,5,On
Germany,24.0,3.9,6.0,255.0,Not available,,0.04,,No,,8,0.4
Switzerland,46.0,3.9,8.0,635.0,Not available,,On,On site,No,480.0,6,0.2
Croatia,29.0,3.9,5.0,118.0,Available,,7,7 km,,370.0,20,0.5
Switzerland,45.0,3.9,11.3,860.0,Not available,,On,,No,430.0,10,2
Germany,31.0,3.9,10.0,150.0,Not available,,On,,No,,7,0.5
Austria,33.0,3.9,2.0,220.0,Available,,20,0.5 km,Yes,620.0,30,0.8
Croatia,33.0,3.9,,,Available,On,,,,,,
Germany,30.0,3.9,7.5,200.0,Not available,On,6,,No,,5,2.5
Germany,25.0,3.9,5.0,180.0,Available,300,10,1 km,No,60.0,4,1
Austria,33.0,3.9,10.0,150.0,Not available,,0.1,0.05 km,No,176.0,On,0.8
Austria,29.0,3.9,15.0,365.0,Available,,On,8 km,No,470.0,9,1
Germany,26.0,3.8,24.0,900.0,,On,,,No,,25,1
Germany,45.0,3.8,1.0,201.0,Not available,,,On site,No,,On,
Germany,43.0,3.8,13.0,498.0,Not available,,On,,Yes,,8,0.6
Germany,26.0,3.8,17.0,300.0,Not available,,On,,No,60.0,2,0.1
Germany,41.0,3.8,3.4,148.0,Not available,,,On site,No,,1,0.2
Germany,29.0,3.8,5.0,250.0,,,,0.05 km,No,,5,0.5
Germany,25.0,3.8,6.5,300.0,Not available,,4,On site,Yes,,18,On
Italy,30.0,3.8,6.0,218.0,,,On,,No,,20,0.1
Switzerland,54.0,3.8,4.7,250.0,Not available,,On,,No,275.0,6,1
Germany,29.0,3.8,2.0,110.0,Not available,,,On site,No,134.0,0.5,0.1
Croatia,28.0,3.8,4.7,367.0,Available,On,,,No,10.0,20,1
Germany,23.0,3.8,7.0,300.0,Not available,,,On site,No,50.0,3,0.1
Poland,18.0,3.8,7.0,2000.0,,On,On,,No,,16,On
Germany,28.0,3.8,4.5,250.0,Not available,,On,,No,350.0,7,
Germany,25.0,3.8,4.0,300.0,Not available,,On,On site,,504.0,1,On
Greece,25.0,3.8,,190.0,,On,,,No,,,
Germany,40.0,3.7,4.0,220.0,Not available,,,On site,,,25,On
Germany,28.0,3.7,9.0,650.0,Not available,,On,On site,Yes,800.0,6,0.1
Croatia,37.0,3.7,,750.0,,On,,,No,,6,6
Germany,22.0,3.7,14.0,1100.0,Available,On,,,No,,8,0.2
Germany,26.0,3.7,9.6,480.0,,,0.1,On site,No,360.0,4.5,0.4
Germany,16.0,3.7,12.0,320.0,Not available,On,,,No,,15,1
Austria,31.0,3.7,10.0,300.0,Available,,On,,Yes,501.0,9,On
Germany,31.0,3.7,2.5,200.0,Not available,,,,,,,
Germany,23.0,3.7,9.0,350.0,Not available,,,On site,Yes,,0.1,0.2
Croatia,24.0,3.7,2.5,120.0,Not available,On,,25 km,No,,1.5,1.5
Germany,27.0,3.7,25.0,1000.0,Not available,,20,20 km,No,720.0,6,5
Germany,51.0,3.7,2.1,104.0,Not available,,,On site,No,207.0,6,0.2
Switzerland,40.0,3.7,,100.0,,,,,Yes,1040.0,3,On
Switzerland,48.0,3.7,6.0,565.0,Not available,,0.1,1 km,No,430.0,8,0.2
Germany,20.0,3.7,,170.0,Not available,,On,,,,,
Germany,36.0,3.6,13.0,420.0,Available,,,3 km,No,220.0,2,2
Germany,25.0,3.6,36.0,800.0,Not available,,On,,No,,5,2
Germany,27.0,3.6,12.0,300.0,Not available,,0.2,,,350.0,7.6,1.5
Italy,45.0,3.6,15.0,850.0,,,On,,No,,20,0.3
Germany,31.0,3.6,5.0,250.0,Not available,,,On site,No,82.0,10,1
Croatia,26.0,3.6,30.0,600.0,Not available,On,,,No,,19,6
Germany,24.0,3.6,,80.0,,,5,On site,No,,15,0.5
France,31.0,3.6,4.0,174.0,Not available,,,On site,No,,2,0.5
Germany,25.0,3.6,16.0,380.0,Not available,50,On,On site,No,,10,2
Germany,48.0,3.5,3.4,130.0,Not available,,,,No,,On,1.5
Croatia,33.0,3.5,35.0,867.0,,On,,,No,10.0,2,0.1
Germany,31.0,3.5,25.0,1500.0,Not available,On,,,No,,10,1
Germany,20.0,3.5,4.0,250.0,Not available,,On,,No,,5,1
Italy,40.0,3.5,12.0,723.0,,,On,,,,20,8
Germany,29.0,3.5,,35.0,,45,4,2 km,,10.0,On,0.1
Germany,26.0,3.5,,40.0,Not available,,1,On site,No,,On,0.7
Austria,35.0,3.5,5.0,300.0,Not available,,On,,Yes,800.0,2.5,On
Croatia,27.0,3.4,83.0,1812.0,,On,,,No,10.0,10,10
Germany,39.0,3.4,11.0,402.0,Not available,0.5,,,No,1.0,13,0.3
Germany,45.0,3.4,6.0,250.0,Not available,,2,0.5 km,No,,0.8,0.5
Germany,29.0,3.4,,200.0,Not available,On,,,No,,6,
Italy,22.0,3.4,,,,On,,,No,5.0,0.5,0.5
Switzerland,48.0,3.4,3.2,185.0,Not available,,On,,No,375.0,4,0.7
Switzerland,45.0,3.4,2.0,146.0,Not available,,On,,No,434.0,4,0.5
Switzerland,46.0,3.4,3.2,220.0,Not available,,On,,No,375.0,0.6,0.2
Germany,47.0,3.3,6.0,160.0,Not available,On,,,No,,,0.5
Croatia,23.0,3.3,10.4,440.0,Available,On,,,No,4.0,20,0.5
Germany,21.0,3.3,10.0,305.0,,,On,,Yes,,16,On
Croatia,24.0,3.3,7.5,238.0,,On,,,No,,2,0.2
Germany,29.0,3.2,14.0,900.0,Not available,On,2,,No,1.0,50,0.2
Germany,28.0,3.2,8.0,290.0,Not available,,,On site,Yes,130.0,1.5,0.3
Croatia,27.0,3.2,6.0,333.0,Not available,On,,,No,3.0,15,15
Italy,22.0,3.2,10.0,256.0,Not available,On,,15 km,,,10,On
Switzerland,45.0,3.2,5.0,350.0,,,On,5 km,,360.0,5,0.1
Germany,41.0,3.1,9.0,157.0,,,0.5,0.5 km,No,,On,0.1
Germany,31.0,3.1,42.0,1500.0,Available,On,,,No,1.0,20,0.3
Croatia,22.0,3.1,15.0,567.0,Available,On,,,No,,12,0.5
Germany,15.0,3.1,11.0,300.0,Not available,,On,,No,70.0,5,1.3
Germany,16.0,3.1,6.0,500.0,Not available,On,,1.5 km,No,,10,0.5
Italy,28.0,3.0,13.0,250.0,Not available,,,,No,,,0.1
Croatia,42.0,2.9,6.0,414.0,Not available,On,,,No,10.0,On,0.5
Croatia,24.0,2.9,3.0,482.0,Not available,On,,,No,10.0,7,1
Croatia,27.0,2.5,20.0,900.0,Available,On,,,No,,1,1
Italy,83.0,5.0,,91.0,Not available,,,,,,0.1,0.2
Austria,33.0,5.0,2.0,46.0,Not available,300,On,,Yes,750.0,15,0.6
Switzerland,32.0,5.0,,,,,On,,Yes,,,
Switzerland,27.0,5.0,2.0,130.0,,,,,Yes,,25,
Germany,31.0,5.0,3.0,170.0,Not available,On,,,No,3.0,15,2
Germany,23.0,5.0,2.0,100.0,Not available,,0.2,,Yes,540.0,3,0.3
Czech Republic,20.0,5.0,1.2,6.0,Not available,,,,No,550.0,2.5,0.1
Germany,27.0,5.0,5.5,110.0,Not available,,,,No,460.0,11,0.1
Switzerland,25.0,5.0,0.63,40.0,Available,,,On site,Yes,1300.0,0.3,0.5
Germany,20.0,5.0,2.0,100.0,Not available,,,On site,Yes,340.0,1.5,On
Austria,22.0,5.0,3.0,95.0,,,,On site,Yes,,On,
Hungary,14.0,5.0,1.0,55.0,Not available,,,On site,No,94.0,45,1
Austria,25.0,4.9,2.5,115.0,Not available,,On,2 km,Yes,,4.5,On
Poland,20.0,4.9,3.0,60.0,Not available,,On,,No,,3,3
Austria,30.0,4.9,0.7,50.0,Not available,,,,Yes,900.0,25,0.2
France,30.0,4.9,7.0,135.0,Not available,,,On site,No,,30,0.8
Switzerland,30.0,4.9,1.0,70.0,Not available,,,,Yes,850.0,24,0.1
Czech Republic,25.0,4.9,7.5,150.0,,,On,,Yes,,10,0.4
France,27.0,4.9,60.0,200.0,,,,On site,,205.0,30,3
Italy,17.0,4.8,1.7,83.0,Not available,0.4,,,No,,3.2,3.7
France,17.0,4.8,5.0,110.0,Not available,,On,On site,Yes,800.0,25,2
Germany,27.0,4.8,1.0,37.0,Available,,3,1 km,Yes,750.0,7,On
France,36.0,4.8,7.0,200.0,,,,On site,No,70.0,14,
France,29.0,4.8,4.0,,,On,,,No,,3,25
Germany,19.0,4.8,,36.0,Not available,,On,,No,,8,0.1
France,22.0,4.8,1.28,76.0,Available,,1,On site,,150.0,30,8
Austria,23.0,4.7,2.5,80.0,Not available,,2,0.1 km,Yes,549.0,7,1
France,27.0,4.7,3.0,85.0,Not available,,,On site,No,90.0,3,4
France,27.0,4.7,7.0,75.0,,,,On site,,,2.5,1.5
Switzerland,35.0,4.7,,,,,On,,Yes,,,On
Germany,23.0,4.7,17.0,80.0,Not available,450,On,1 km,No,370.0,2.5,0.9
Austria,28.0,4.6,2.0,100.0,Not available,,On,,No,468.0,11,0.5
Germany,27.0,4.6,2.0,90.0,Not available,,,0.5 km,Yes,400.0,15,0.2
Denmark,34.0,4.6,21.0,600.0,Available,On,,,No,,18,0.1
Switzerland,33.0,4.6,4.5,280.0,Not available,,5,On site,No,405.0,1,1
France,28.0,4.6,3.0,103.0,Not available,90,,On site,No,,5,2
Germany,33.0,4.6,2.2,125.0,Not available,0.15,,,,,1,0.3
Germany,26.0,4.6,3.3,120.0,Not available,,,On site,No,,8,1
Germany,32.0,4.6,3.1,165.0,Not available,,,On site,No,110.0,12,0.4
Austria,35.0,4.6,1.0,88.0,,,On,On site,No,,5,
Austria,31.0,4.6,2.0,50.0,Not available,,2,5 km,Yes,,15,On
Switzerland,43.0,4.5,2.0,250.0,Not available,,,On site,No,,25,6
Switzerland,41.0,4.5,2.0,213.0,Not available,,4,On site,No,200.0,3,0.1
Germany,31.0,4.5,1.6,75.0,Not available,,,On site,Yes,600.0,10,0.3
Netherlands,35.0,4.5,35.0,570.0,Not available,100,5,4 km,No,30.0,10,0.5
Switzerland,51.0,4.5,4.0,220.0,Not available,,0.1,0.02 km,Yes,540.0,2,0.05
Switzerland,29.0,4.5,1.0,67.0,Not available,,,2.3 km,Yes,636.0,12.1,2.5
Switzerland,32.0,4.5,0.8,75.0,Not available,,15,On site,Yes,800.0,25,0.1
Switzerland,30.0,4.5,2.0,100.0,Not available,,,,,,,
Switzerland,32.0,4.5,,200.0,Not available,,On,,,,,
France,25.0,4.5,3.5,176.0,Available,0.2,,,,,0.3,0.5
France,20.0,4.5,5.0,210.0,Not available,,5.7,On site,No,,10.6,8
France,16.0,4.5,4.1,99.0,Available,,2,On site,Yes,,24,24
Austria,27.0,4.4,1.5,95.0,Not available,,On,,Yes,930.0,,0.1
Poland,18.0,4.4,2.5,500.0,Available,On,,,No,30.0,1,0.5
Switzerland,34.0,4.4,1.3,70.0,Not available,,On,7 km,No,500.0,0.2,0.2
Czech Republic,26.0,4.4,2.0,50.0,Not available,,,,No,250.0,0.2,0.05
Switzerland,43.0,4.4,,270.0,Not available,,On,On site,No,280.0,On,1
Italy,33.0,4.4,18.0,60.0,Not available,0.4,,,No,16.0,7,0.5
Italy,39.0,4.4,,80.0,,,,,Yes,1200.0,,On
Denmark,29.0,4.4,6.4,200.0,Not available,1,On,,No,,35,0.1
Germany,20.0,4.4,,50.0,Not available,,,On site,Yes,100.0,6,0.5
Great Britain,29.0,4.4,,350.0,Not available,8,8,On site,Yes,50.0,5,5
Switzerland,36.0,4.4,2.5,140.0,Not available,,45,3 km,No,300.0,15,On
France,69.0,4.4,8.0,381.0,Not available,On,,,No,1.0,12,7
Austria,27.0,4.4,2.0,135.0,Not available,,On,1 km,Yes,,18,0.8
Switzerland,38.0,4.4,12.0,100.0,Not available,,,0.3 km,Yes,1000.0,10,0.3
Denmark,35.0,4.4,13.0,450.0,Available,1.5,,,No,,15,0.1
Austria,41.0,4.3,2.0,180.0,Not available,,On,,Yes,506.0,10,0.1
Austria,22.0,4.3,1.4,167.0,Not available,,,,No,172.0,20,0.01
Switzerland,38.0,4.3,,86.0,Not available,,,,Yes,600.0,,0.2
Spain,34.0,4.3,2.5,150.0,,On,,0.4 km,,,14,1.5
Croatia,25.0,4.3,6.0,13.0,Not available,On,,,,,7,0.5
Portugal,23.0,4.3,7.0,185.0,Not available,70,0.6,0.6 km,Yes,640.0,40,0.5
Austria,35.0,4.3,2.0,130.0,Available,,0.2,,Yes,850.0,2,0.1
Luxembourg,25.0,4.3,4.0,,Not available,,15,4 km,Yes,,10,0.2
France,21.0,4.3,4.0,163.0,,,On,On site,No,,5,0.1
Germany,19.0,4.3,3.0,120.0,,,,,,,,
France,32.0,4.3,10.0,202.0,Not available,25,,1 km,No,60.0,20,2
France,31.0,4.3,3.5,110.0,Not available,100,25,On site,Yes,350.0,18,18
Austria,16.0,4.3,0.5,48.0,Available,,0.1,0.5 km,No,275.0,12,0.3
Spain,22.0,4.3,35.0,960.0,Not available,6,,,No,,3,0.2
Italy,18.0,4.3,1.5,150.0,,0.3,,,No,,2.5,0.4
Spain,58.0,4.2,6.0,414.0,,0.5,,,,,10,On
Germany,26.0,4.2,10.0,315.0,Not available,,,0.5 km,No,190.0,5,0.5
Denmark,41.0,4.2,15.0,400.0,Available,On,,,No,,16,1.4
France,24.0,4.2,3.0,80.0,Not available,5,,,No,100.0,5,0.5
Switzerland,37.0,4.2,2.0,115.0,Not available,,,On site,Yes,1750.0,90,0.5
Italy,27.0,4.2,22.0,122.0,,,,,,,,
Italy,29.0,4.2,3.0,182.0,Not available,,,On site,Yes,1440.0,60,0.1
Italy,22.0,4.2,8.0,209.0,Not available,,On,5 km,Yes,190.0,25,1
Spain,32.0,4.2,22.0,1050.0,Not available,On,,On site,No,,18,0.3
Germany,18.0,4.2,6.0,180.0,Not available,,,On site,Yes,190.0,5,0.3
Austria,28.0,4.2,22.0,140.0,Not available,,5,,Yes,780.0,15,0.2
Germany,19.0,4.2,9.5,165.0,Not available,0.5,,,,10.0,7.5,1.5
Luxembourg,25.0,4.2,5.0,210.0,Not available,,15,On site,Yes,,10,1.5
